BAND,EVENT_DATE,EVENT_YEAR,EVENT_MONTH,LAT_DD,LON_DD
B78165788715,12/31/2012,2012,12,37.94151,-75.31575
B08215073802,12/31/2012,2012,12,37.94151,-75.31575
B88165016480,12/31/2012,2012,12,37.94151,-75.31575
B48215818471,12/31/2012,2012,12,37.74857,-75.66548
B78165788715,01/01/2013,2013,1,37.94151,-75.31575
B58165762115,01/29/2013,2013,1,36.65654,-75.93409
B08215073802,03/03/2013,2013,3,37.8868,-75.34322
B78165788715,03/03/2013,2013,3,37.89872,-75.35798
B88165016480,03/03/2013,2013,3,37.89222,-75.35249
B58025582435,03/03/2013,2013,3,37.8952,-75.3542
B58025582435,12/05/2013,2013,12,37.89085,-75.34436
B17965349113,12/05/2013,2013,12,37.89109,-75.34489
B08215073802,12/05/2013,2013,12,37.89112,-75.34525
B78165788715,12/14/2013,2013,12,37.94151,-75.31575
B17965349113,12/14/2013,2013,12,37.94151,-75.31575
B88165016480,12/26/2013,2013,12,37.94151,-75.31575
B58025582435,12/26/2013,2013,12,37.94151,-75.31575
B08215073802,12/26/2013,2013,12,37.94151,-75.31575
B17965349113,12/26/2013,2013,12,37.94151,-75.31575
B57965381079,12/26/2013,2013,12,37.94151,-75.31575
B08215073802,12/27/2013,2013,12,37.94151,-75.31575
B37965386283,12/30/2013,2013,12,37.94151,-75.31575
B78165788715,12/30/2013,2013,12,37.94151,-75.31575
B77965618799,12/30/2013,2013,12,37.94151,-75.31575
B17965349113,12/31/2013,2013,12,37.94151,-75.31575
B08215073802,12/31/2013,2013,12,37.94151,-75.31575
B67965386306,12/31/2013,2013,12,37.94151,-75.31575
B58025582435,12/31/2013,2013,12,37.94151,-75.31575
B78025587825,12/31/2013,2013,12,37.94151,-75.31575
B88165016480,12/31/2013,2013,12,37.94151,-75.31575
B37965386283,12/31/2013,2013,12,37.94151,-75.31575
B77965618799,12/31/2013,2013,12,37.94151,-75.31575
B77965631363,12/31/2013,2013,12,37.94151,-75.31575
B57965381079,12/31/2013,2013,12,37.94151,-75.31575
B08215073802,01/04/2014,2014,1,37.94151,-75.31575
B78165788715,01/17/2014,2014,1,37.94151,-75.31575
B98215982682,01/20/2014,2014,1,37.33982,-75.90844
B88165008808,01/20/2014,2014,1,37.33982,-75.90844
B18025118611,01/20/2014,2014,1,37.33982,-75.90844
B88165008808,01/25/2014,2014,1,37.68944,-75.66611
B28165702627,02/02/2014,2014,2,37.68596,-75.70354
B58165767517,02/11/2014,2014,2,36.65149,-76.02383
B98215982682,02/11/2014,2014,2,36.65131,-76.02379
B58165014558,02/11/2014,2014,2,36.65145,-76.02361
B57965381079,02/14/2014,2014,2,36.65179,-76.02275
B18025118611,02/16/2014,2014,2,36.67877,-76.01619
B88495311841,02/16/2014,2014,2,36.67795,-76.01486
B58165068671,02/16/2014,2014,2,36.67829,-76.01692
B68165788505,02/18/2014,2014,2,36.6783,-76.00919
B88215984805,02/18/2014,2014,2,36.67788,-76.00885
B88495311841,02/18/2014,2014,2,36.67788,-76.00919
B88165033443,02/23/2014,2014,2,37.76878,-75.62021
B78165788715,02/23/2014,2014,2,37.94151,-75.31575
B58165762115,03/08/2014,2014,3,36.65351,-75.99511
B57965382915,03/08/2014,2014,3,36.65185,-75.99529
B78215951751,03/10/2014,2014,3,36.65351,-75.99477
B58165014558,03/10/2014,2014,3,36.65324,-75.99477
B18025118611,03/10/2014,2014,3,36.65406,-75.99443
B57965381079,03/10/2014,2014,3,36.65241,-75.99443
B58165762115,03/10/2014,2014,3,36.65407,-75.99443
B78165788715,03/15/2014,2014,3,37.94151,-75.31575
B78165788715,03/24/2014,2014,3,37.88571,-75.34459
B68165069149,11/03/2014,2014,11,37.8722,-75.35695
B98495238024,11/22/2014,2014,11,37.88192,-75.34974
B17965349113,11/22/2014,2014,11,37.87877,-75.35047
B08215073802,11/30/2014,2014,11,37.88802,-75.3451
B17965349113,11/30/2014,2014,11,37.88802,-75.34459
B58025527717,11/30/2014,2014,11,37.88625,-75.34545
B08165035488,11/30/2014,2014,11,37.88422,-75.34699
B58025582435,11/30/2014,2014,11,37.88618,-75.34544
B58165014558,11/30/2014,2014,11,37.88463,-75.34596
B58165014558,12/01/2014,2014,12,37.8681,-75.37137
B58025527717,12/01/2014,2014,12,37.94151,-75.31575
B08165035488,12/04/2014,2014,12,37.8797,-75.35
B58025582435,12/05/2014,2014,12,37.8797,-75.35
B67965386306,12/14/2014,2014,12,37.904,-75.3451
B88165016480,12/14/2014,2014,12,37.90441,-75.34459
B97965357373,12/14/2014,2014,12,37.90522,-75.34236
B58025582435,12/15/2014,2014,12,37.89208,-75.34322
B18215956825,12/15/2014,2014,12,37.89438,-75.34219
B08215073802,12/25/2014,2014,12,37.8914,-75.34425
B18215956825,12/26/2014,2014,12,37.89139,-75.34338
B77965618799,12/26/2014,2014,12,37.94151,-75.31575
B17965349113,01/05/2015,2015,1,37.89558,-75.34843
B88165016480,01/05/2015,2015,1,37.89508,-75.35008
B88165033443,02/01/2015,2015,2,37.1592,-75.96478
B97965357373,02/01/2015,2015,2,37.16166,-75.9644
B97965357933,02/07/2015,2015,2,37.77417,-75.56555
B88165033443,03/12/2015,2015,3,37.65374,-75.66002
B97965395615,03/16/2015,2015,3,36.65319,-75.99464
B97965906040,11/05/2015,2015,11,37.94151,-75.31575
B77965978718,11/25/2015,2015,11,37.94151,-75.31575
B77965978718,11/27/2015,2015,11,37.94151,-75.31575
B28165702627,11/27/2015,2015,11,37.89146,-75.34465
B58025582435,11/27/2015,2015,11,37.89309,-75.35059
B37965386283,12/03/2015,2015,12,37.88381,-75.34733
B67965632927,12/03/2015,2015,12,37.88517,-75.34596
B67965632927,12/04/2015,2015,12,37.94151,-75.31575
B58025582435,12/04/2015,2015,12,37.94151,-75.31575
B77965978718,12/04/2015,2015,12,37.94151,-75.31575
B37965386283,12/04/2015,2015,12,37.94151,-75.31575
B67965632927,12/06/2015,2015,12,37.94151,-75.31575
B77965908886,12/19/2015,2015,12,37.88648,-75.34511
B17965349113,12/19/2015,2015,12,37.88628,-75.34536
B77965908886,12/22/2015,2015,12,37.94151,-75.31575
B08165035488,12/24/2015,2015,12,37.94151,-75.31575
B38025137651,12/27/2015,2015,12,37.94151,-75.31575
B08165035488,12/27/2015,2015,12,37.94151,-75.31575
B17965349113,12/27/2015,2015,12,37.94151,-75.31575
B28165702627,12/27/2015,2015,12,37.89222,-75.34425
B88165016480,12/28/2015,2015,12,37.87913,-75.50942
B28165702627,12/28/2015,2015,12,37.94151,-75.31575
B58025582435,12/28/2015,2015,12,37.87954,-75.51024
B77965935689,12/28/2015,2015,12,37.94151,-75.31575
B38025137651,01/01/2016,2016,1,37.94151,-75.31575
B58025582435,01/01/2016,2016,1,37.94151,-75.31575
B17965349113,01/01/2016,2016,1,37.94151,-75.31575
B87965902875,01/01/2016,2016,1,37.94151,-75.31575
B67965968269,01/01/2016,2016,1,37.94151,-75.31575
B67965968269,01/03/2016,2016,1,37.94151,-75.31575
B17965349113,01/04/2016,2016,1,37.94151,-75.31575
B67965632927,01/04/2016,2016,1,37.94151,-75.31575
B97965357933,01/04/2016,2016,1,37.94151,-75.31575
B67965968269,01/04/2016,2016,1,37.94151,-75.31575
B88165016480,01/04/2016,2016,1,37.94151,-75.31575
B78025527742,01/09/2016,2016,1,37.94151,-75.31575
B97965357933,01/09/2016,2016,1,37.94151,-75.31575
B17965349113,01/09/2016,2016,1,37.94151,-75.31575
B58025582435,01/18/2016,2016,1,37.8858,-75.34545
B58025582435,01/31/2016,2016,1,37.89133,-75.34098
B67965968269,01/31/2016,2016,1,37.89234,-75.34025
B97965395615,02/24/2016,2016,2,36.65213,-75.99701
B58025582435,12/16/2016,2016,12,37.89709,-75.3391
B87965280617,12/16/2016,2016,12,37.89709,-75.3391
B17965349113,12/22/2016,2016,12,37.87859,-75.35183
B67965968269,12/28/2016,2016,12,37.94151,-75.31575
B67965968269,12/30/2016,2016,12,37.88327,-75.34699
B87965280617,12/31/2016,2016,12,37.94151,-75.31575
B67965968269,12/31/2016,2016,12,37.88219,-75.34837
B58025582435,12/31/2016,2016,12,37.88409,-75.34665
B58025582435,01/01/2017,2017,1,37.8845,-75.3476
B87965280617,01/01/2017,2017,1,37.88412,-75.3479
B88165016480,01/14/2017,2017,1,37.88382,-75.34562
B88165016480,01/28/2017,2017,1,37.89005,-75.34167
B88165016480,02/11/2017,2017,2,37.94151,-75.31575
B88165016480,02/19/2017,2017,2,37.93318,-75.37881
B17965349113,02/22/2017,2017,2,37.89291,-75.34171
B88165016480,02/22/2017,2017,2,37.89832,-75.3348
B17965349113,03/24/2017,2017,3,37.95297,-75.31325
B18215956825,01/26/2018,2018,1,37.15056,-75.96333
B97865836956,02/22/2018,2018,2,37.97377,-75.30011
B87965280617,11/16/2018,2018,11,37.94151,-75.31575
B87965280617,11/17/2018,2018,11,37.87807,-75.35136
B17815700260,11/23/2018,2018,11,37.8667,-75.36084
B67855764858,11/23/2018,2018,11,37.8667,-75.36084
B67855764858,12/01/2018,2018,12,37.94151,-75.31575
B87965280617,12/02/2018,2018,12,37.89147,-75.34392
B67855764858,12/03/2018,2018,12,37.89235,-75.34304
B97865836956,12/15/2018,2018,12,37.64414,-75.67379
B87965280617,12/26/2018,2018,12,37.94151,-75.31575
B87965280617,01/05/2019,2019,1,37.94151,-75.31575
B67855764858,01/16/2019,2019,1,37.94151,-75.31575
B58025527717,02/20/2019,2019,2,37.65362,-75.67823
B77965933605,03/04/2019,2019,3,36.65056,-75.99398
B97965395615,03/09/2019,2019,3,36.66958,-76.02394
B57855484035,12/06/2019,2019,12,37.88098,-75.34855
B57855484035,12/15/2019,2019,12,37.89175,-75.34438
B57855484035,12/22/2019,2019,12,37.89103,-75.34279
B17815700260,12/31/2019,2019,12,38.09444,-75.20601
B57855484035,12/31/2019,2019,12,37.94151,-75.31575
B97965240815,01/20/2020,2020,1,37.79657,-75.65354
B47815712471,11/21/2020,2020,11,37.87053,-75.35875
B47815712471,12/06/2020,2020,12,37.63671,-75.6697
B57855764826,12/24/2020,2020,12,37.63843,-75.66368
B07815097728,12/24/2020,2020,12,37.63843,-75.66368
B57855764826,01/21/2021,2021,1,37.75127,-75.63394
B67965965656,01/21/2021,2021,1,37.34529,-75.92233
B17815732421,01/21/2021,2021,1,37.75127,-75.63394
B88165033443,03/17/2021,2021,3,37.76471,-75.61621
B47815712471,03/21/2021,2021,3,37.34626,-75.91492
B07815097728,03/21/2021,2021,3,37.34615,-75.91686
B07815097728,02/12/2022,2022,2,37.40085,-75.93557
B77855480964,02/13/2022,2022,2,37.39951,-75.93758
B07815097728,02/14/2022,2022,2,37.40047,-75.94156
B17815095860,02/14/2022,2022,2,37.39917,-75.94037
B67965965656,02/14/2022,2022,2,37.40234,-75.93877
B77855480964,02/14/2022,2022,2,37.40234,-75.93877
B38715539979,10/15/2000,2000,10,44.08333,-73.25
B88475784298,10/15/2000,2000,10,44.08333,-73.25
B38715539979,10/19/2000,2000,10,44.08333,-73.41667
B68475736947,10/25/2000,2000,10,44.08333,-73.41667
B38715539979,10/25/2000,2000,10,44.08333,-73.41667
B58475053895,10/25/2000,2000,10,44.08333,-73.41667
B88715507200,10/26/2000,2000,10,44.08333,-73.41667
B58475053895,10/26/2000,2000,10,44.08333,-73.41667
B38715539979,10/26/2000,2000,10,44.08333,-73.41667
B78715872257,10/26/2000,2000,10,44.08333,-73.41667
B48495347778,10/13/2002,2002,10,44.08333,-73.25
B48495347778,10/14/2002,2002,10,44.08333,-73.25
B88475059684,10/18/2002,2002,10,44.08333,-73.25
B38715539979,10/18/2002,2002,10,44.08333,-73.25
B18495311195,10/20/2002,2002,10,44.08333,-73.25
B88475059684,10/20/2002,2002,10,44.08333,-73.25
B48495311378,10/20/2002,2002,10,44.08333,-73.25
B88475059684,11/10/2002,2002,11,44.08333,-73.41667
B88475861288,11/10/2002,2002,11,44.08333,-73.41667
B58495315024,11/10/2002,2002,11,44.08333,-73.41667
B48495334653,11/10/2002,2002,11,44.08333,-73.41667
B38495346844,10/14/2003,2003,10,44.08333,-73.41667
B48475088475,10/14/2003,2003,10,44.08333,-73.41667
B48495311378,10/18/2003,2003,10,44.08867,-73.30262
B48495311378,10/24/2003,2003,10,44.08333,-73.25
B38495346844,10/25/2003,2003,10,44.08333,-73.41667
B48495311378,10/30/2003,2003,10,44.08333,-73.41667
B58495900679,10/30/2003,2003,10,44.08333,-73.41667
B88495337603,10/30/2003,2003,10,44.08333,-73.41667
B38495346844,11/01/2003,2003,11,44.08333,-73.25
B78495918795,11/02/2003,2003,11,44.08333,-73.41667
B88495337603,11/02/2003,2003,11,44.08333,-73.41667
B78475702040,11/02/2003,2003,11,44.08333,-73.41667
B58495900679,11/02/2003,2003,11,44.08333,-73.41667
B58495933398,03/24/2005,2005,3,44.08333,-73.5
B48495235532,10/20/2005,2005,10,44.08333,-73.41667
B48495235532,10/21/2005,2005,10,44.08333,-73.41667
B58495933398,10/22/2005,2005,10,44.08333,-73.5
B48495235532,10/22/2005,2005,10,44.08333,-73.41667
B58495933398,10/23/2005,2005,10,44.08333,-73.41667
B18025136848,03/19/2011,2011,3,44.25,-73.25
B38105103028,10/29/2011,2011,10,44.083,-73.34
B78025132718,10/29/2011,2011,10,44.083,-73.34
B78165787245,11/25/2011,2011,11,44.08333,-73.41667
B58165014996,11/25/2011,2011,11,44.08333,-73.41667
B78025132718,11/27/2011,2011,11,44.08333,-73.25
B78165787245,11/27/2011,2011,11,44.08333,-73.25
B38105103028,11/28/2011,2011,11,44.08333,-73.25
B58165014996,11/28/2011,2011,11,44.08333,-73.25
B08025556335,10/16/2013,2013,10,44.08242,-73.34037
B68165765015,10/16/2013,2013,10,44.08249,-73.34038
B08025556335,10/21/2013,2013,10,44.00922,-73.33707
B68165761301,11/11/2014,2014,11,44.00922,-73.33707
B68165761301,11/12/2014,2014,11,44.085,-73.33827
B68165761301,03/29/2015,2015,3,43.9391,-72.65513
B57965382915,12/16/2015,2015,12,44.16255,-73.31707
B77965908886,11/12/2016,2016,11,44.08684,-73.33622
B67865575226,11/17/2016,2016,11,44.08525,-73.33676
B58165014996,11/17/2016,2016,11,44.08525,-73.33676
B57965354594,11/17/2016,2016,11,44.08525,-73.33676
B77965912647,11/17/2016,2016,11,44.08525,-73.33676
B27965248522,11/17/2016,2016,11,44.08525,-73.33676
B88495311841,11/17/2016,2016,11,44.08525,-73.33676
B57965354594,11/19/2016,2016,11,44.00922,-73.33707
B58165014996,11/19/2016,2016,11,44.08521,-73.33529
B77965908886,11/19/2016,2016,11,44.08521,-73.33529
B68165761301,11/19/2016,2016,11,44.08521,-73.33529
B68165761301,11/20/2016,2016,11,44.08368,-73.34264
B77965908886,11/20/2016,2016,11,44.07659,-73.31407
B57965354594,11/23/2016,2016,11,44.08867,-73.30262
B88495311841,10/28/2017,2017,10,44.16255,-73.31707
B67865575226,11/09/2018,2018,11,44.08454,-73.33843
B97965912605,11/09/2018,2018,11,44.08454,-73.33843
B77965908886,10/06/2019,2019,10,44.08104,-73.33417
B87855485295,11/08/2019,2019,11,44.60806,-72.6466
B67965240904,03/12/2020,2020,3,44.26501,-72.49498
B57855488995,03/21/2020,2020,3,44.08384,-73.3521
B57815095267,03/27/2020,2020,3,43.07792,-72.44324
B57965382915,11/08/2020,2020,11,44.08399,-73.33776
B57965382915,11/12/2020,2020,11,43.9902,-73.3369
B57865508750,11/21/2020,2020,11,44.16255,-73.31707
B58495593235,02/99/2009,2009,2,34.58333,-90.91667
B08495082849,01/25/2003,2003,1,37.58333,-121.08333
B28235274608,12/31/2008,2008,12,39.41667,-121.75
B08235206532,11/27/2011,2011,11,39.42259,-122.1487
B08235206532,11/29/2011,2011,11,39.4085,-122.16609
B08235206532,01/01/2012,2012,1,39.4085,-122.16609
B08235206532,01/28/2012,2012,1,39.40322,-122.04735
B88495050325,02/14/2012,2012,2,37.17911,-120.63658
B08495082849,11/05/2012,2012,11,39.4085,-122.16609
B08235206532,11/18/2012,2012,11,39.52433,-122.10001
B88235207128,02/04/2013,2013,2,39.17097,-122.04674
B88235207128,02/05/2013,2013,2,39.15739,-122.04331
B08495082849,11/14/2013,2013,11,39.4085,-122.16609
B28235463215,11/29/2014,2014,11,39.38574,-122.06715
B08495082849,02/02/2015,2015,2,37.65521,-121.19133
B88235207128,01/03/2016,2016,1,39.18853,-122.0452
B88495050325,12/27/2017,2017,12,39.18707,-122.05004
B88495050325,11/10/2019,2019,11,39.15739,-122.04331
B88495050325,02/05/2021,2021,2,37.17911,-120.63658
B88495050325,03/02/2021,2021,3,37.17911,-120.63658
B58495594674,03/23/2007,2007,3,46.91667,-98.41667
B28235274608,04/01/2005,2005,4,43.58333,-119.08333
B28235274608,03/18/2006,2006,3,43.55235,-119.03316
B88235207128,03/26/2006,2006,3,43.55235,-119.03316
B28235274608,03/26/2006,2006,3,43.55235,-119.03316
B08495082849,04/02/2006,2006,4,43.55235,-119.03316
B88495050325,03/29/2018,2018,3,43.61257,-119.03402
B58235476912,01/21/2009,2009,1,29.58333,-96.25
B88989447709,09/20/2013,2013,9,42.5,-120.5
B88989447709,12/10/2013,2013,12,39.15739,-122.04331
B88989447709,12/15/2013,2013,12,39.18161,-122.0567
B88989447709,10/18/2015,2015,10,39.17538,-122.05949
B88989447709,12/14/2015,2015,12,39.15739,-122.04331
B88989447709,10/10/2016,2016,10,39.17538,-122.05949
B88989447709,09/28/2018,2018,9,39.17443,-122.0581
B88989447709,12/30/2018,2018,12,39.15739,-122.04331
B58055661625,04/09/2014,2014,4,29.5,-92.5
B88055603830,04/21/2014,2014,4,30.5,-89.5
B68055604208,04/21/2014,2014,4,30.5,-89.5
B68055617406,04/03/2015,2015,4,29.5,-92.5
B58055634556,04/09/2015,2015,4,29.5,-92.5
B38055630135,04/24/2015,2015,4,29.5,-92.5
B68055639323,05/04/2015,2015,5,29.5,-92.5
B58055652196,05/17/2015,2015,5,30.5,-89.5
B58055651511,05/17/2015,2015,5,30.5,-89.5
B88055652875,05/17/2015,2015,5,30.5,-89.5
B18055651505,05/17/2015,2015,5,30.5,-89.5
B58055651065,05/17/2015,2015,5,30.5,-89.5
B68055638440,05/20/2015,2015,5,29.5,-92.5
B68055639725,05/20/2015,2015,5,29.5,-92.5
B98055639666,05/20/2015,2015,5,29.5,-92.5
B88055657525,06/04/2015,2015,6,30.5,-89.5
B88055658320,06/04/2015,2015,6,30.5,-89.5
B58055658986,06/04/2015,2015,6,30.5,-89.5
B38055698396,03/04/2016,2016,3,29.5,-92.5
B88055637846,03/07/2016,2016,3,29.5,-92.5
B17905818290,03/08/2016,2016,3,29.5,-90.5
B08055070685,03/08/2016,2016,3,29.5,-90.5
B58055070910,03/08/2016,2016,3,29.5,-90.5
B78055076930,03/12/2016,2016,3,29.5,-92.5
B68055062635,05/16/2016,2016,5,30.5,-89.5
B88055060240,05/16/2016,2016,5,30.5,-89.5
B68055062618,05/16/2016,2016,5,30.5,-89.5
B68055062775,05/16/2016,2016,5,30.5,-89.5
B08055060780,06/08/2016,2016,6,30.5,-89.5
B68055069176,06/08/2016,2016,6,30.5,-89.5
B08055755377,03/04/2017,2017,3,29.5,-92.5
B58055019795,03/11/2017,2017,3,29.5,-90.5
B77745785378,08/16/2018,2018,8,30.5,-89.5
B77745702324,03/17/2019,2019,3,30.5,-89.5
B17745701507,03/17/2019,2019,3,30.5,-89.5
B77745704207,03/17/2019,2019,3,30.5,-89.5
B27745702782,03/17/2019,2019,3,30.5,-89.5
B77745703750,03/17/2019,2019,3,30.5,-89.5
B47745703787,03/17/2019,2019,3,30.5,-89.5
B47745709387,03/28/2019,2019,3,29.5,-90.5
B08055655938,05/06/2015,2015,5,30.5,-89.5
B88055633120,05/06/2015,2015,5,30.5,-89.5
B58055655015,05/06/2015,2015,5,30.5,-89.5
B58055655028,05/06/2015,2015,5,30.5,-89.5
B88055655045,05/06/2015,2015,5,30.5,-89.5
B38055633260,05/06/2015,2015,5,30.5,-89.5
B58055633145,05/06/2015,2015,5,30.5,-89.5
B88055633680,05/06/2015,2015,5,30.5,-89.5
B58055632558,05/06/2015,2015,5,30.5,-89.5
B88055631928,05/06/2015,2015,5,30.5,-89.5
B58055657516,06/11/2015,2015,6,30.5,-89.5
B58055061551,05/18/2016,2016,5,30.5,-89.5
B58055060195,05/18/2016,2016,5,30.5,-89.5
B08055061725,05/18/2016,2016,5,30.5,-89.5
B68055061735,05/18/2016,2016,5,30.5,-89.5
B58055060028,05/18/2016,2016,5,30.5,-89.5
B58055060185,05/26/2016,2016,5,30.5,-89.5
B88055060080,05/26/2016,2016,5,30.5,-89.5
B58055060660,06/16/2016,2016,6,30.5,-89.5
B18055081900,04/19/2017,2017,4,30.5,-89.5
B88055081921,04/19/2017,2017,4,30.5,-89.5
B98055081918,04/19/2017,2017,4,30.5,-89.5
B08055083038,05/17/2017,2017,5,30.5,-89.5
B28055082945,05/17/2017,2017,5,30.5,-89.5
B88055081410,05/17/2017,2017,5,30.5,-89.5
B88055081830,05/17/2017,2017,5,30.5,-89.5
B88055081815,05/17/2017,2017,5,30.5,-89.5
B08055081800,05/17/2017,2017,5,30.5,-89.5
B58055081868,05/17/2017,2017,5,30.5,-89.5
B88055081200,06/02/2017,2017,6,30.5,-89.5
B58055080518,06/28/2017,2017,6,30.5,-89.5
B88055081288,06/28/2017,2017,6,30.5,-89.5
B88055082850,06/28/2017,2017,6,30.5,-89.5
B08055082972,06/28/2017,2017,6,30.5,-89.5
B58055082902,06/28/2017,2017,6,30.5,-89.5
B58055082428,06/28/2017,2017,6,30.5,-89.5
B88055080450,06/28/2017,2017,6,30.5,-89.5
B58055080425,06/28/2017,2017,6,30.5,-89.5
B88055080328,07/07/2017,2017,7,30.5,-89.5
B58055080355,07/07/2017,2017,7,30.5,-89.5
B38055080398,07/07/2017,2017,7,30.5,-89.5
B07745741034,05/10/2018,2018,5,30.5,-89.5
B77745743764,05/10/2018,2018,5,30.5,-89.5
B77745742655,05/10/2018,2018,5,30.5,-89.5
B47745746907,07/06/2018,2018,7,30.5,-89.5
B67745746067,07/06/2018,2018,7,30.5,-89.5
B77745746687,07/06/2018,2018,7,30.5,-89.5
B47745746027,07/06/2018,2018,7,30.5,-89.5
B77745746015,07/06/2018,2018,7,30.5,-89.5
B47745746587,07/06/2018,2018,7,30.5,-89.5
B17745714294,09/04/2019,2019,9,30.5,-89.5
B17745714154,09/04/2019,2019,9,30.5,-89.5
B58055634556,05/07/2015,2015,5,29.65488,-92.50095
B38055630135,05/07/2015,2015,5,29.65472,-92.50083
B68055639323,05/13/2015,2015,5,29.72833,-92.80639
B68055639323,05/20/2015,2015,5,29.72833,-92.80639
B68055638440,05/26/2015,2015,5,29.72833,-92.80639
B68055639323,05/26/2015,2015,5,29.72833,-92.80639
B98055639666,05/26/2015,2015,5,29.72833,-92.80639
B98055639666,06/04/2015,2015,6,29.72833,-92.80639
B68055638440,06/04/2015,2015,6,29.72833,-92.80639
B68055639725,06/04/2015,2015,6,29.72833,-92.80639
B68055639323,06/04/2015,2015,6,29.72833,-92.80639
B98055639666,06/14/2015,2015,6,29.72833,-92.80639
B68055638440,06/14/2015,2015,6,29.72833,-92.80639
B68055639725,06/14/2015,2015,6,29.72833,-92.80639
B88055637846,03/15/2016,2016,3,29.66133,-92.6882
B38055698396,03/29/2016,2016,3,29.65368,-92.50082
B68055617406,03/29/2016,2016,3,29.65368,-92.50082
B58055634556,03/29/2016,2016,3,29.65368,-92.50082
B68055639323,04/12/2016,2016,4,29.65472,-92.50083
B38055630135,04/12/2016,2016,4,29.65472,-92.50083
B88055637846,04/25/2016,2016,4,29.75833,-92.90833
B68055639725,04/26/2016,2016,4,29.65472,-92.50083
B88055637846,04/26/2016,2016,4,29.75833,-92.90833
B98055639666,04/26/2016,2016,4,29.75833,-92.90833
B68055617406,04/29/2016,2016,4,29.65368,-92.50084
B68055617406,05/10/2016,2016,5,30.001,-93.07426
B58055661625,05/10/2016,2016,5,30.001,-93.07426
B68055638440,05/10/2016,2016,5,29.65472,-92.50083
B68055639725,05/10/2016,2016,5,29.65472,-92.50083
B58055632558,05/18/2016,2016,5,30.25609,-89.68435
B58055060660,09/29/2016,2016,9,29.99854,-90.2123
B88055657525,09/29/2016,2016,9,29.99854,-90.2123
B58055060028,09/29/2016,2016,9,29.99854,-90.2123
B68055061735,12/03/2016,2016,12,29.99854,-90.2123
B68055062775,12/03/2016,2016,12,29.99854,-90.2123
B88055637846,03/16/2017,2017,3,29.75833,-92.90833
B38055630135,03/28/2017,2017,3,29.65472,-92.50083
